,,,,,,,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,,,,,,,,Position Rankings,,,,Overall Rankings,,,,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Jack Stoll,,0,TE,TE2,2700,PHI,@ CIN,7,22.5,1.6,1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,173,11,0,1.6,0.6,31,51,51,61,287,287,,,,,,,,,,,1.32,0.95,8.5,,,,,,,,
Pharaoh Brown,,0,TE,TE3,2600,SEA,vs BUF,4,21,3.6,3.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,32,51,51,62,287,287,,,,,,,,,,,2.02,1.46,15.33,0.07,,,,,,,
Ben Sims,,0,TE,TE2,2600,GB,@ JAC,15,26.25,2.5,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,32,51,51,62,287,287,,,,,,,,,,,1.13,0.88,7.63,0.13,,,,,,,
Durham Smythe,,0,TE,TE3,2600,MIA,vs ARI,1,25.5,3,5.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,14,0,0,,32,51,51,62,287,287,,,,,,,,0.05,0.05,0.01,2.18,1.64,15.61,0.04,,,,,,,
John Samuel Shenker,,0,TE,TE2,2500,LV,vs KC,16,16.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,46,0,100,,172,0,0,1.7,0.7,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Jared Wiley,,0,TE,TE3,2500,KC,@ LV,19,25.25,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1,1,7,,,,,,,,
Jody Fortson,,0,TE,TE4,2500,KC,@ LV,19,25.25,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,14,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.29,1,11.07,0.29,,,,,,,
Ian Thomas,,0,TE,TE3,2500,CAR,@ DEN,10,13.75,3.9,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.72,1.74,15.57,0.06,,,,,,,
Feleipe Franks,,0,TE,TE4,2500,CAR,@ DEN,10,13.75,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,0.09,,,0.09,,,,0.36,0.55,,0.27,,,,,,,,,,
Nate Adkins,,0,TE,TE1,2500,DEN,vs CAR,5,26.75,0.9,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,,123,25,0,7.3,2.9,33,51,51,63,287,287,,,,,,,,,,,1,0.8,4.1,,,,,,,,
Drew Sample,,0,TE,TE3,2500,CIN,vs PHI,26,25,3.3,3.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,6,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.25,1.75,13.52,0.06,,,,,,,
Tanner Hudson,,0,TE,TE4,2500,CIN,vs PHI,26,25,3.3,6.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,21,0,0,,33,51,51,63,287,287,,,,,0.04,,,,,,2.89,2,20.32,0.04,,,,,,,
AJ Barner,,0,TE,TE2,2500,SEA,vs BUF,4,21,3.4,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,,138,19,0,5.4,2.2,33,51,51,63,287,287,,,,,,,,,,,1.6,1.6,14.2,0.2,,,,,,,
Brady Russell,,0,TE,TE4,2500,SEA,vs BUF,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Quintin Morris,,0,TE,TE3,2500,BUF,@ SEA,28,24,3.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.17,0.83,9.17,0.17,,,,,,,
Eric Tomlinson,,0,TE,TE2,2500,LAC,vs NO,23,24.5,2.7,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.26,0.8,8.2,0.09,,,,,,,
Stone Smartt,,0,TE,TE3,2500,LAC,vs NO,23,24.5,2.8,2.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.61,0.94,11.83,0.06,,,,,,,
Ben Sinnott,,0,TE,TE3,2500,WAS,vs CHI,6,23.75,4.3,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1,1,3,0.5,,,,,,,
Marcedes Lewis,,0,TE,TE3,2500,CHI,@ WAS,32,22.25,3.9,2.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.14,1.33,14.18,0.15,,,,,,,
Connor Heyward,,0,TE,TE4,2500,PIT,vs NYG,24,21.75,3,3.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,17,0,0,,33,51,51,63,287,287,0.04,,,,,,0.09,0.08,0.25,,2.25,1.63,14.46,0.08,,,,,,,
MyCole Pruitt,,0,TE,TE3,2500,PIT,vs NYG,24,21.75,3.1,2.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,,169,11,0,2,0.8,33,51,51,63,287,287,,,,,,,,,,,1.59,1.18,12.23,0.18,,,,,,,
Rodney Williams,,0,TE,TE5,2500,PIT,vs NYG,24,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz,,0,TE,TE2,2500,NYG,@ PIT,27,15.75,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.08,0.7,7.32,0.05,,,,,,,
Payne Durham,,0,TE,TE2,2500,TB,vs ATL,2,23,1.4,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,13,0,0,,33,51,51,63,287,287,,,,,,,,,,,1,0.75,8.25,,,,,,,,
Daniel Bellinger,,0,TE,TE3,2500,NYG,@ PIT,27,15.75,3.6,3.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,20,0,0,,33,51,51,63,287,287,,,,,,,,0.03,0.07,0.03,2.28,2,19.1,0.07,,,,,,,
Ko Kieft,,0,TE,TE3,2500,TB,vs ATL,2,23,2.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,0.75,0.4,4.1,0.1,,,,,,,
Devin Culp,,0,TE,TE4,2500,TB,vs ATL,2,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Eric Saubert,,0,TE,TE2,2500,SF,vs DAL,9,26.5,2.4,1.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.5,1,8.98,0.05,,,,,,,
Jake Tonges,,0,TE,TE3,2500,SF,vs DAL,9,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,0.5,,,,,,,,,,
Brayden Willis,,0,TE,TE4,2500,SF,vs DAL,9,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Charlie Woerner,,0,TE,TE2,2500,ATL,@ TB,30,24.5,1.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,167,0,0,2.3,0.9,33,51,51,63,287,287,,,,,,,,,,,0.57,0.4,4.13,,,,,,,,
Ross Dwelley,,0,TE,TE3,2500,ATL,@ TB,30,24.5,3.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,7,0,0,,33,51,51,63,287,287,,,,,,,,,,,2,1.47,17.27,0.17,,,,,,,
Brevyn Spann-Ford,,0,TE,TE3,2500,DAL,@ SF,29,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2,1,10,,,,,,,,
Anthony Firkser,,0,TE,TE3,2500,NYJ,@ NE,22,24,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,4,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.68,2,21.22,0.12,,,,,,,
Robert Tonyan,,0,TE,TE3,2500,MIN,@ LAR,18,25,6.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.92,2.24,23.47,0.26,,,,,,,
Jaheim Bell,,0,TE,TE3,2500,NE,vs NYJ,25,17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,,,,,,,,,,,
Hunter Long,,0,TE,TE2,2500,LAR,vs MIN,21,22,1.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,,162,0,0,2.8,1.1,33,51,51,63,287,287,,,,,,,,,,,0.75,0.5,3.63,,,,,,,,
Davis Allen,,0,TE,TE3,2500,LAR,vs MIN,21,22,4.9,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.63,1.25,11.88,0.13,,,,,,,
Tip Reiman,,0,TE,TE3,2500,ARI,@ MIA,20,21,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1,1,3,,,,,,,,
Julian Hill,,0,TE,TE2,2500,MIA,vs ARI,1,25.5,1.5,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,150,6,0,4.1,1.6,33,51,51,63,287,287,,,,,,,,,,,1.45,0.91,7.45,,,,,,,,
Luke Farrell,,0,TE,TE3,2500,JAC,vs GB,12,22.75,1.7,2.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,19,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.37,1.07,10.44,,,,,,,,
Josiah Deguara,,0,TE,TE4,2500,JAC,vs GB,12,22.75,3.5,1.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.82,1.48,13.52,0.06,,,,,,,
John FitzPatrick,,0,TE,TE3,2500,GB,@ JAC,15,26.25,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,0.25,0.25,3,,,,,,,,
Andrew Ogletree,,0,TE,TE2,2500,IND,@ HOU,13,20.25,4,3.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.65,0.82,11.94,0.18,,,,,,,
Kylen Granson,,0,TE,TE3,2500,IND,@ HOU,13,20.25,3.3,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,,174,8,0,1.4,0.6,33,51,51,63,287,287,,,,,,,,0.04,0.04,,2.49,1.64,18.33,0.02,,,,,,,
Will Mallory,,0,TE,TE4,2500,IND,@ HOU,13,20.25,3.1,3.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.07,1.43,15.64,,,,,,,,
Cade Stover,,0,TE,TE2,2500,HOU,vs IND,14,24.75,1.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,152,48,0,3.9,1.6,33,51,51,63,287,287,,,,,,,,,,,1.2,1,13.2,,,,,,,,
Teagan Quitoriano,,0,TE,TE3,2500,HOU,vs IND,14,24.75,3.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,1.7,0.9,14.6,0.2,,,,,,,
Josh Whyle,,0,TE,TE3,2500,TEN,@ DET,11,16.5,3,3.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,100,,139,14,0,5.3,2.1,33,51,51,63,287,287,,,,,,,,,,,2.15,1.54,14.69,0.08,,,,,,,
Shane Zylstra,,0,TE,TE3,2500,DET,vs TEN,31,29,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,,182,0,0,0,,33,51,51,63,287,287,,,,,,,,,,,2.2,1.4,9.4,0.4,,,,,,,
Geoff Swaim,,0,TE,TE3,2500,CLE,vs BAL,3,18.5,3.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,172,3,0,1.7,0.7,33,51,51,63,287,287,,,,,,,,,,,2.17,1.72,13.22,0.09,,,,,,,
Charlie Kolar,,0,TE,TE3,2500,BAL,@ CLE,8,26,4.3,2.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,100,,170,0,0,1.9,0.8,33,51,51,63,287,287,,,,,,,,0.07,0.13,,1.47,1.13,16.53,0.13,,,,,,,
