,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Nick Bellore,,0,RB,4000,SEA,@ PIT,4,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Rashaad Penny,!,0,RB,4000,SEA,@ PIT,4,19.00,9.6,1.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,8.16,45.3,0.3,0.92,0.68,5.76,0.03,,,,,,,
Antonio Williams,,0,RB,4000,BUF,@ TEN,28,29.75,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,12,63,2,1,1,20,,,,,,,,
Davis Webb,,0,QB,4000,BUF,@ TEN,30,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,2,-3,,,,,,,,,,,,
Jake Fromm,,0,QB,4000,BUF,@ TEN,30,29.75,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,,172,22,0,0.00,,32,29,29,45,254,254,20,9,70,1,2,0.33,43.93,2.67,21.67,,,,,,,,,,,,
Matt Breida,,0,RB,4000,BUF,@ TEN,28,29.75,7.2,4.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,,,,,,,,7.63,36.83,0.11,1.73,1.32,11.57,0.1,,,,,,,
Taiwan Jones,,0,RB,4000,BUF,@ TEN,28,29.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,100,,172,5,0,0.00,,35,69,69,45,254,254,,,,,,,,0.91,2.91,,1.18,0.73,10.09,,,,,,,,
Christian Wade,,0,RB,4000,BUF,@ TEN,28,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Reggie Gilliam,,0,RB,4000,BUF,@ TEN,28,29.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Tavien Feaster,,0,RB,4000,ARI,@ CLE,12,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,59,0,100,,172,0,0,0.00,,35,69,69,45,254,254,,,,,,,,,,,,,,,,,,,,,
Danny Etling,,0,QB,4000,SEA,@ PIT,9,19.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,0,100,,172,0,0,0.00,,32,29,29,45,254,254,,,,,,,,,,,,,,,,,,,,,
Darius Slayton,!,0,WR,3800,NYG,vs LAR,3,21.00,8.8,9.3,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,4,0,0.00,,40,99,99,47,254,254,,,,,,,,0.07,-0.33,,5.53,2.88,42.56,0.3,,,,,,,
Curtis Samuel,!,0,WR,3500,WAS,vs KC,11,24.00,7.1,14.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,33,0,0.00,,43,99,99,50,254,254,,,,,,,,1.4,9.09,0.09,5.59,3.55,38.74,0.28,,,,,,,
Gabriel Davis,,0,WR,3400,BUF,@ TEN,32,29.75,10,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,136,0,0,4.50,1.3,44,99,99,51,254,254,,,,,,,,0.03,,,4.16,2.38,42.24,0.51,,,,,,,
K.J. Hamler,!,0,WR,3300,DEN,vs LV,14,24.75,5.9,7.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,8,0,0.00,,45,99,99,52,254,254,,,,,,,,0.56,2.5,,4.19,2.19,28.44,0.19,,,,,,,
Maxx Williams,!,0,TE,3300,ARI,@ CLE,16,22.75,4.1,4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,172,7,0,0.00,,17,45,45,52,254,254,,,,,,,,0.09,0.26,,2.39,1.91,18.56,0.11,,,,,,,
Anthony Miller,,0,WR,3200,PIT,vs SEA,20,24.00,6.7,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,13,0,0.00,,46,99,99,53,254,254,0.02,0.02,0.16,,,,2.33,0.2,0.76,,4.61,2.84,32.25,0.24,,,,,,,
Greg Ward,,0,WR,3100,PHI,vs TB,26,23.00,5.6,8.3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,28,0,0.00,,47,99,99,54,254,254,0.1,0.07,0.57,,,,7.92,0.13,0.13,,4.47,3.03,26.4,0.33,,,,,,,
Danny Amendola,!,0,WR,3100,HOU,@ IND,31,17.00,7.2,7.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,20,0,0.00,,47,99,99,54,254,254,0.05,0.03,0.86,,,0.02,12.69,0.05,0.27,,5.33,3.74,40.76,0.13,,,,,,,
J.J. Arcega-Whiteside,,0,WR,3000,PHI,vs TB,26,23.00,2.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,24,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.19,1,18.13,0.06,,,,,,,
John Hightower,,0,WR,3000,PHI,vs TB,26,23.00,2.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,10,0,0.00,,48,99,99,55,254,254,,,,,,,,0.1,0.1,,2.9,1,16.7,,,,,,,,
KeeSean Johnson,,0,WR,3000,PHI,vs TB,26,23.00,2.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,39,0,0.00,,48,99,99,55,254,254,,,,,,,,0.06,0.17,,3.61,2,20,0.06,,,,,,,
Terry Godwin,!,0,WR,3000,JAC,vs MIA,22,22.00,3.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.5,1.5,,3,1.5,16,,,,,,,,
Josh Hammond,,0,WR,3000,JAC,vs MIA,22,22.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Laquon Treadwell,,0,WR,3000,JAC,vs MIA,22,22.00,4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,11,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.96,1.86,21.14,0.09,,,,,,,
Tim Jones,,0,WR,3000,JAC,vs MIA,22,22.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Kelvin Harmon,,0,WR,3000,WAS,vs KC,11,24.00,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,37,0,0.00,,48,99,99,55,254,254,0.08,0.08,0.85,,,,10.1,,,,3.38,2.31,28.08,,,,,,,,
Antonio Gandy-Golden,,0,WR,3000,WAS,vs KC,11,24.00,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.25,5.5,,1.75,0.25,0.75,,,,,,,,
Dax Milne,,0,WR,3000,WAS,vs KC,11,24.00,1.3,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,19,0,0.00,,48,99,99,55,254,254,,,,,,,,0.09,0.09,,1.45,0.91,8.09,,,,,,,,
Marken Michel,,0,WR,3000,WAS,vs KC,11,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
DeAndre Carter,,0,WR,3000,WAS,vs KC,11,24.00,4.6,0.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,18,0,0.00,,48,99,99,55,254,254,,,,,,,,0.35,2.91,,2.91,2.03,24.71,0.12,,,,,,,
Cam Sims,!,0,WR,3000,WAS,vs KC,11,24.00,5.6,7.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,11,0,0.00,,48,99,99,55,254,254,,,,,,,,0.08,0.46,,3.46,2.15,31.5,0.12,,,,,,,
Damion Willis,,0,WR,3000,WAS,vs KC,11,24.00,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,,,48,99,99,55,254,254,,,,,,,,,,,2.29,1.29,11.71,,,,,,,,
Rysen John,!,0,WR,3000,NYG,vs LAR,3,21.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
C.J. Board,!,0,WR,3000,NYG,vs LAR,3,21.00,1.5,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,38,0,0.00,,48,99,99,55,254,254,,,,,,,,0.13,0.6,,1.73,1.13,12.2,,,,,,,,
David Sills,,0,WR,3000,NYG,vs LAR,3,21.00,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,1,10.8,,,,,,,,
Dante Pettis,,0,WR,3000,NYG,vs LAR,3,21.00,7.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,91,7,0,9.80,3.3,48,99,99,55,254,254,0.08,0.08,1.33,,,,11.29,0.04,-0.08,,3.83,2.21,32.92,0.42,,,,,,,
Dezmon Patmon,!,0,WR,3000,IND,vs HOU,27,28.00,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,0.8,9,0.2,,,,,,,
Keke Coutee,,0,WR,3000,IND,vs HOU,27,28.00,7.9,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,23,0,0.00,,48,99,99,55,254,254,,,,,,,,0.21,0.58,0.04,5.5,3.96,44,0.21,,,,,,,
Tarik Black,,0,WR,3000,IND,vs HOU,27,28.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,1,10,,,,,,,,
Mike Strachan,!,0,WR,3000,IND,vs HOU,27,28.00,2.1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,38,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,1.25,21.25,,,,,,,,
Ashton Dulin,,0,WR,3000,IND,vs HOU,27,28.00,3.7,0.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,100,,159,0,0,1.70,0.6,48,99,99,55,254,254,,,,,,,,0.26,2,,1.78,1.04,15.26,0.09,,,,,,,
J.J. Nelson,!,0,WR,3000,IND,vs HOU,27,28.00,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.24,2.35,0.02,3.73,1.73,29.49,0.22,,,,,,,
De'Michael Harris,,0,WR,3000,IND,vs HOU,27,28.00,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,16,0,0.00,,48,99,99,55,254,254,,,,,,,,1,7.67,,1.67,1.67,13.17,,,,,,,,
Quartney Davis,,0,WR,3000,IND,vs HOU,27,28.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Javon McKinley,,0,WR,3000,DET,vs CIN,13,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Geronimo Allison,,0,WR,3000,DET,vs CIN,13,21.75,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.02,0.16,,3.63,2.21,25.77,0.12,,,,,,,
Trinity Benson,!,0,WR,3000,DET,vs CIN,13,21.75,2,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,31,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,3.14,1.43,14.71,,,,,,,,
Tom Kennedy,,0,WR,3000,DET,vs CIN,13,21.75,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,152,0,0,2.50,0.8,48,99,99,55,254,254,0.17,0.17,12.5,,,0.17,26.38,,,,1.67,1,9,,,,,,,,
Isaiah Coulter,,0,WR,3000,CHI,vs GB,9,19.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,,,,,,,,,,
Rodney Adams,,0,WR,3000,CHI,vs GB,9,19.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,,,,,,,,,,
Nsimba Webster,,0,WR,3000,CHI,vs GB,9,19.50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Jon'Vea Johnson,,0,WR,3000,CHI,vs GB,9,19.50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Jakeem Grant,,0,WR,3000,CHI,vs GB,9,19.50,5.8,5.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.35,1.29,0.02,3.15,1.96,22.21,0.13,,,,,,,
Dazz Newsome,,0,WR,3000,CHI,vs GB,9,19.50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,29,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.67,0.67,7.67,,,,,,,,
Breshad Perriman,!,0,WR,3000,CHI,vs GB,9,19.50,7.2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.14,0.23,,4.04,2,32.61,0.23,,,,,,,
Miles Boykin,,0,WR,3000,BAL,vs LAC,12,27.00,3.8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,160,14,0,1.60,0.5,48,99,99,55,254,254,,,,,,,,,,,2.3,1.3,17.2,0.23,,,,,,,
Tylan Wallace,,0,WR,3000,BAL,vs LAC,12,27.00,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.5,0.5,5.33,,,,,,,,
Jaylon Moore,,0,WR,3000,BAL,vs LAC,12,27.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Binjimen Victor,,0,WR,3000,BAL,vs LAC,12,27.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Brandon Zylstra,,0,WR,3000,CAR,vs MIN,21,21.75,4.4,1.3,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,100,,123,0,0,6.20,2.1,48,99,99,55,254,254,0.05,,,,,,2.08,0.05,0.05,,2.26,1.58,21.79,0.05,,,,,,,
Shi Smith,,0,WR,3000,CAR,vs MIN,21,21.75,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,139,0,0,4.00,1.3,48,99,99,55,254,254,,,,,,,,0.14,-0.43,,2.71,1.14,16.86,,,,,,,,
Alex Erickson,!,0,WR,3000,CAR,vs MIN,21,21.75,4.8,1.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,,151,0,0,2.70,0.9,48,99,99,55,254,254,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Keith Kirkwood,,0,WR,3000,CAR,vs MIN,21,21.75,3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,41,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2.67,1.58,20.58,0.25,,,,,,,
C.J. Saunders,,0,WR,3000,CAR,vs MIN,21,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,2,11,,,,,,,,
Aaron Parker,,0,WR,3000,CAR,vs MIN,21,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Matt Cole,,0,WR,3000,CAR,vs MIN,21,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Ryan Switzer,!,0,WR,3000,CLE,vs ARI,6,25.75,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.4,1.04,,2.48,2,12.84,0.04,,,,,,,
JoJo Natson,,0,WR,3000,CLE,vs ARI,6,25.75,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,1,3,,,,,,,,,,,,
Lawrence Cager,,0,WR,3000,CLE,vs ARI,6,25.75,2.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,,,48,99,99,55,254,254,,,,,,,,,,,2.33,0.67,11.67,,,,,,,,
De'Mornay Pierson-El,,0,WR,3000,DEN,vs LV,14,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Diontae Spencer,,0,WR,3000,DEN,vs LV,14,24.75,1.3,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.4,1.67,,1.2,0.67,3.6,,,,,,,,
Tyrie Cleveland,,0,WR,3000,DEN,vs LV,14,24.75,2.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.86,1.14,13,,,,,,,,
Seth Williams,,0,WR,3000,DEN,vs LV,14,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1,1,34,,,,,,,,
DaeSean Hamilton,!,0,WR,3000,DEN,vs LV,14,24.75,5.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,5,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,4.44,2.53,26.03,0.16,,,,,,,
Rico Gafford,,0,WR,3000,DEN,vs LV,14,24.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Gunner Olszewski,,0,WR,3000,NE,vs DAL,30,23.75,2.9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,0.54,3.85,,0.92,0.69,9.77,0.08,,,,,,,
Matt Slater,,0,WR,3000,NE,vs DAL,30,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
N'Keal Harry,,0,WR,3000,NE,vs DAL,30,23.75,3.8,5.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,24,0,0.00,,48,99,99,55,254,254,,,,,,,,0.27,1.87,,3.7,1.97,20.63,0.13,,,,,,,
Kristian Wilkerson,,0,WR,3000,NE,vs DAL,30,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,8,4,42,2,,,,,,,
Tre Nixon,,0,WR,3000,NE,vs DAL,30,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Cody White,,0,WR,3000,PIT,vs SEA,20,24.00,2,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,29,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,2,1.67,11,,,,,,,,
Steven Sims Jr.,,0,WR,3000,PIT,vs SEA,20,24.00,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,18,0,0.00,,48,99,99,55,254,254,0.04,,,,,,0.08,0.44,4.28,0.04,3.88,2.56,24.32,0.24,,,,,,,
Tyler Vaughns,,0,WR,3000,PIT,vs SEA,20,24.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,,,,,,,,,,,
Josh Reynolds,,0,WR,3000,TEN,vs BUF,1,23.75,5.7,7.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,14,0,0.00,,48,99,99,55,254,254,,,,,,,,0.15,0.91,,4.16,2.34,31.31,0.18,,,,,,,
Racey McMath,!,0,WR,3000,TEN,vs BUF,1,23.75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,100,,172,0,0,0.00,,48,99,99,55,254,254,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
