,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Duke Johnson,,0,RB,4000,MIA,vs BAL,20,19.25,6.3,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,38,0,0.00,,36,71,71,45,273,273,0.01,,,,,,0.4,5.46,23.65,0.11,4.24,3.26,29.83,0.12,,,,,,,
Tyler Gaffney,,0,RB,4000,NE,vs CLE,10,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Marcus Mariota,,0,QB,4000,LV,vs KC,28,25.75,9.8,26.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,34,0,0.00,,31,31,31,45,273,273,24.76,15.42,185.15,0.63,2.19,1.06,82.07,3.83,22.14,0.19,,,,,,,,,,,
Alec Ingold,,0,RB,4000,LV,vs KC,8,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,53,0,100,,158,0,0,1.50,0.4,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Trey Ragas,,0,RB,4000,LV,vs KC,8,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1,9,,2,2,6,,,,,,,,
Nathan Peterman,,0,QB,4000,LV,vs KC,28,25.75,4.8,1.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,12.55,6.55,53.36,1.18,0.91,0.27,51.25,1.91,8,0.09,,,,,,,,,,,
Josh Hokit,,0,RB,4000,SF,vs LAR,13,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Nate Sudfeld,,0,QB,4000,SF,vs LAR,11,23.75,3.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,7.4,5,37.6,0.2,1,0.2,123.6,1.6,5.6,,,,,,,,,,,,
Raheem Mostert,!,0,RB,4000,SF,vs LAR,13,23.75,9.9,12.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,1,0,0.00,,36,71,71,45,273,273,,,,,,,,9.17,51.05,0.39,1.46,1.1,10.37,0.07,,,,,,,
Trenton Cannon,,0,RB,4000,SF,vs LAR,13,23.75,3,0.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,6,0,0.00,,36,71,71,45,273,273,,,,,,,,2.83,8.33,0.06,1.56,1.11,8.89,,,,,,,,
JaMycal Hasty,!,0,RB,4000,SF,vs LAR,13,23.75,2.8,5.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,39,0,0.00,,36,71,71,45,273,273,,,,,,,,2.89,11.37,0.11,2.26,1.74,11.47,,,,,,,,
Jacques Patrick,,0,RB,4000,SF,vs LAR,13,23.75,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,2,12,,,,,,,,,,,,
Kerryon Johnson,,0,RB,4000,SF,vs LAR,13,23.75,6.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,32,0,,,36,71,71,45,273,273,,,,,,,,8.84,38.28,0.25,2.5,1.91,16.47,0.09,,,,,,,
Trace McSorley,,0,QB,4000,BAL,@ MIA,22,27.25,3.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,3.5,1.25,25.5,,0.25,0.25,54.58,2.25,9.5,,,,,,,,,,,,
Tyler Huntley,,0,QB,4000,BAL,@ MIA,22,27.25,10.3,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,,,31,31,31,45,273,273,20.6,13.1,115.6,0.4,1.9,0.3,64.99,6,34.9,0.2,,,,,,,,,,,
J.K. Dobbins,!,0,RB,4000,BAL,@ MIA,22,27.25,6.9,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,42,0,0.00,,36,71,71,45,273,273,,,,,,,,9.11,50.21,0.58,1.89,1.47,10.74,0.05,,,,,,,
Justice Hill,,0,RB,4000,BAL,@ MIA,22,27.25,3.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,3.3,15.19,0.07,1.11,0.78,5,,,,,,,,
Nate McCrary,,0,RB,4000,BAL,@ MIA,22,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1,-1,,,,,,,,,,,,
Gus Edwards,!,0,RB,4000,BAL,@ MIA,22,27.25,5.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,23,0,0.00,,36,71,71,45,273,273,,,,,,,,9.43,48.4,0.21,0.51,0.38,4.13,,,,,,,,
Patrick Ricard,,0,RB,4000,BAL,@ MIA,22,27.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Caleb Huntley,,0,RB,4000,ATL,@ DAL,12,24.00,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,5.5,29.5,0.5,,,,,,,,,,,
Josh Johnson,,0,RB,4000,SEA,@ GB,14,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Shane Buechele,,0,QB,4000,KC,@ LV,14,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Chad Henne,,0,QB,4000,KC,@ LV,14,27.75,4.7,6.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,174,0,0,-0.20,,31,31,31,45,273,273,5.58,3.92,35.42,0.08,0.25,0.17,47.08,2,0.5,0.08,,,,,,,,,,,
Elijah McGuire,,0,RB,4000,KC,@ LV,28,27.75,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,6,0,0.00,,36,71,71,45,273,273,,,,,,,,7.83,25.7,0.17,2.48,1.57,16.09,0.09,,,,,,,
Michael Burton,,0,RB,4000,KC,@ LV,28,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Jerick McKinnon,,0,RB,4000,KC,@ LV,28,27.75,7.5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,129,14,0,4.20,1.1,36,71,71,45,273,273,0.01,,,,,,0.51,6.7,26.04,0.17,3.25,2.43,18.62,0.12,,,,,,,
Cam Akers,!,0,RB,4000,LAR,@ SF,27,26.75,7.1,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,25,0,,,36,71,71,45,273,273,,,,,,,,13.68,51.77,0.23,1.55,1.23,12.64,0.05,,,,,,,
Raymond Calais,,0,RB,4000,LAR,@ SF,27,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Buddy Howell,,0,RB,4000,LAR,@ SF,27,26.75,1.9,1.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,5,0,0.00,,36,71,71,45,273,273,,,,,,,,5.2,17,,0.4,0.2,0.6,,,,,,,,
Jake Funk,!,0,RB,4000,LAR,@ SF,27,26.75,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,1.33,3.33,,,,,,,,,,,,
Javian Hawkins,,0,RB,4000,LAR,@ SF,27,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,0.00,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Mekhi Sargent,,0,RB,4000,LAR,@ SF,27,26.75,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,100,,173,67,0,0.00,,36,71,71,45,273,273,,,,,,,,1.25,2.75,,0.25,,,,,,,,,,
John Wolford,,0,QB,4000,LAR,@ SF,13,26.75,6,7.6,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,12,6.5,66.25,0.5,1,,46.2,2.25,14.25,,,,,,,,,,,,
Bryce Perkins,,0,QB,4000,LAR,@ SF,13,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35,0,100,,173,0,0,0.00,,31,31,31,45,273,273,,,,,,,,,,,,,,,,,,,,,
Xavier Jones,,0,RB,4000,LAR,@ SF,27,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Otis Anderson,,0,RB,4000,LAR,@ SF,27,26.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65,0,100,,173,0,0,,,36,71,71,45,273,273,,,,,,,,,,,,,,,,,,,,,
Devlin Hodges,,0,QB,4000,LAR,@ SF,13,26.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,100,,173,47,0,,,31,31,31,45,273,273,20,12.5,132.88,1,1.88,0.63,79.4,2.63,8.5,,,,,,,,,,,,
Quintez Cephus,!,0,WR,3700,DET,@ PIT,25,17.75,4.7,5.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,33,0,0.00,,42,109,109,48,273,273,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Will Fuller,!,0,WR,3700,MIA,vs BAL,21,19.25,10.8,18.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,16,0,0.00,,42,109,109,48,273,273,,,,,,,,0.07,0.1,,6.21,3.88,56.52,0.41,,,,,,,
Parris Campbell,!,0,WR,3300,IND,vs JAC,19,29.00,4.3,7.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,22,0,0.00,,46,109,109,52,273,273,,,,,,,,0.32,2.63,,3.42,2.26,23.68,0.11,,,,,,,
Equanimeous St. Brown,!,0,WR,3300,GB,vs SEA,7,26.00,3.6,3.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,3,0,0.00,,46,109,109,52,273,273,,,,,,,,0.23,2,,2.29,1.23,19.03,0.06,,,,,,,
Greg Ward,,0,WR,3200,PHI,@ DEN,20,21.75,5.6,8.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,28,0,0.00,,47,109,109,53,273,273,0.1,0.07,0.57,,,,7.92,0.13,0.13,,4.47,3.03,26.4,0.33,,,,,,,
Mohamed Sanu,!,0,WR,3100,SF,vs LAR,8,23.75,6,6.3,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,32,0,0.00,,48,109,109,54,273,273,0.03,0.02,0.57,,,0.02,6.12,0.28,1.54,0.02,5.02,3.43,37.97,0.18,,,,,,,
Lynn Bowden,!,0,WR,3000,MIA,vs BAL,21,19.25,5.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,3,0,0.00,,49,109,109,55,273,273,0.22,0.11,3.56,,,,17.6,1,3.56,,4.11,3.11,23.44,,,,,,,,
Isaiah Ford,,0,WR,3000,MIA,vs BAL,21,19.25,4.8,6.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,,67,9,0,12.40,4.1,49,109,109,55,273,273,,,,,,,,0.04,0.41,,3.56,2.33,25.22,0.07,,,,,,,
Allen Hurns,!,0,WR,3000,MIA,vs BAL,21,19.25,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,18,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,4.89,2.91,41.33,0.29,,,,,,,
Travis Fulgham,,0,WR,3000,MIA,vs BAL,21,19.25,9.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,5,2.71,38.5,0.29,,,,,,,
Jeff Smith,,0,WR,3000,NYJ,vs BUF,2,17.75,3.5,4.2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,0.06,,,0.06,-0.06,,3.11,1.44,16.5,,,,,,,,
Denzel Mims,!,0,WR,3000,NYJ,vs BUF,2,17.75,3.7,6.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,14,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,3.58,1.63,25.79,,,,,,,,
Vyncint Smith,,0,WR,3000,NYJ,vs BUF,2,17.75,3.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,6,0,0.00,,49,109,109,55,273,273,,,,,,,,0.14,2.48,0.05,2.24,1.1,15.67,0.05,,,,,,,
D.J. Montgomery,,0,WR,3000,NYJ,vs BUF,2,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,6,3,36,,,,,,,,
Cam Sims,,0,WR,3000,WAS,vs TB,14,20.25,5.6,7.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,141,11,0,3.00,1,49,109,109,55,273,273,,,,,,,,0.08,0.46,,3.46,2.15,31.5,0.12,,,,,,,
Antonio Gandy-Golden,!,0,WR,3000,WAS,vs TB,14,20.25,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.25,5.5,,1.75,0.25,0.75,,,,,,,,
Marken Michel,,0,WR,3000,WAS,vs TB,14,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Damion Willis,,0,WR,3000,WAS,vs TB,14,20.25,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.29,1.29,11.71,,,,,,,,
Dax Milne,,0,WR,3000,WAS,vs TB,14,20.25,1.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,100,,139,29,0,3.20,1.1,49,109,109,55,273,273,,,,,,,,0.08,0.08,,1.42,0.92,8.42,,,,,,,,
Kelvin Harmon,,0,WR,3000,WAS,vs TB,14,20.25,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,37,0,0.00,,49,109,109,55,273,273,0.08,0.08,0.85,,,,10.1,,,,3.38,2.31,28.08,,,,,,,,
Damion Ratley,,0,WR,3000,DAL,vs ATL,26,31.00,4.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2.84,1.53,21.42,0.05,,,,,,,
Robert Foster,,0,WR,3000,DAL,vs ATL,26,31.00,7.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.08,1.21,,2.83,1.33,26.75,0.13,,,,,,,
T.J. Vasher,!,0,WR,3000,DAL,vs ATL,26,31.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Simi Fehoko,!,0,WR,3000,DAL,vs ATL,26,31.00,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,1.5,12,,,,,,,,
Brandon Smith,,0,WR,3000,DAL,vs ATL,26,31.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,vs NO,31,23.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,vs NO,31,23.00,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,,163,4,0,1.00,0.3,49,109,109,55,273,273,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Cameron Batson,!,0,WR,3000,TEN,vs NO,31,23.00,2.5,3.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,22,0,0.00,,49,109,109,55,273,273,,,,,,,,0.39,2,,1.61,1.22,11.28,0.11,,,,,,,
Racey McMath,!,0,WR,3000,TEN,vs NO,31,23.00,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Tarik Black,,0,WR,3000,IND,vs JAC,19,29.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,1,10,,,,,,,,
Keke Coutee,,0,WR,3000,IND,vs JAC,19,29.00,7.9,11.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,23,0,0.00,,49,109,109,55,273,273,,,,,,,,0.21,0.58,0.04,5.5,3.96,44,0.21,,,,,,,
De'Michael Harris,,0,WR,3000,IND,vs JAC,19,29.00,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,16,0,0.00,,49,109,109,55,273,273,,,,,,,,1,7.67,,1.67,1.67,13.17,,,,,,,,
Quartney Davis,,0,WR,3000,IND,vs JAC,19,29.00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Dezmon Patmon,,0,WR,3000,IND,vs JAC,19,29.00,3.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,0.8,9,0.2,,,,,,,
Mike Strachan,!,0,WR,3000,IND,vs JAC,19,29.00,2.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,15,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,1.8,1,17,,,,,,,,
Cody White,,0,WR,3000,PIT,vs DET,10,22.75,2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,29,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,2,1.67,11,,,,,,,,
Tyler Vaughns,,0,WR,3000,PIT,vs DET,10,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
JuJu Smith-Schuster,!,0,WR,3000,PIT,vs DET,10,22.75,9.6,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,34,0,0.00,,49,109,109,55,273,273,,,,,,,,0.06,0.31,0.01,7.64,5.2,61.19,0.4,,,,,,,
Steven Sims Jr.,,0,WR,3000,PIT,vs DET,10,22.75,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,18,0,0.00,,49,109,109,55,273,273,0.04,,,,,,0.08,0.44,4.28,0.04,3.88,2.56,24.32,0.24,,,,,,,
Anthony Miller,,0,WR,3000,PIT,vs DET,10,22.75,6.7,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,13,0,0.00,,49,109,109,55,273,273,0.02,0.02,0.16,,,,2.33,0.2,0.76,,4.61,2.84,32.25,0.24,,,,,,,
Tre Nixon,,0,WR,3000,NE,vs CLE,3,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Kristian Wilkerson,,0,WR,3000,NE,vs CLE,3,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,8,4,42,2,,,,,,,
Matt Slater,,0,WR,3000,NE,vs CLE,3,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,,,,,,,,,,,,,,
Gunner Olszewski,!,0,WR,3000,NE,vs CLE,3,23.25,2.8,1.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,0.57,3.57,,0.86,0.64,9.07,0.07,,,,,,,
N'Keal Harry,,0,WR,3000,NE,vs CLE,3,23.25,3.8,5.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,100,,135,24,0,3.60,1.2,49,109,109,55,273,273,,,,,,,,0.27,1.87,,3.7,1.97,20.63,0.13,,,,,,,
Josh Palmer,,0,WR,3000,LAC,vs MIN,23,28.25,5.4,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,100,,120,21,0,5.20,1.7,49,109,109,55,273,273,,,,,,,,0.11,0.53,,3.74,2.47,26.95,0.26,,,,,,,
Maurice French,,0,WR,3000,LAC,vs MIN,23,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,,173,0,0,0.00,,49,109,109,55,273,273,,,,,,,,1,3,,,,,,,,,,,,
