,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Chris Oladokun,,0,QB,4000,KC,vs LAR,5,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Ronald Jones,,0,RB,4000,KC,vs LAR,4,28.75,7.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,100,,149,20,0,4.40,1.1,38,78,78,47,292,292,,,,,,,,9.54,41.93,0.33,1.98,1.43,10.98,0.02,,,,,,,
Wayne Gallman,,0,RB,4000,KC,vs LAR,4,28.75,6.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,3,0,0.00,,38,78,78,47,292,292,,,,,,,,6.65,28.15,0.16,2.09,1.47,9.44,0.04,,,,,,,
Michael Burton,,0,RB,4000,KC,vs LAR,4,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Trey Lance,!,0,QB,4000,SF,vs NO,12,25.50,7.4,11.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,26,0,0.00,,25,33,33,47,292,292,12.75,7,99.63,0.38,0.75,0.63,71.03,6.75,29.38,0.13,,,,,,,,,,,
Jacob Eason,,0,QB,4000,SF,vs NO,12,25.50,0.7,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,5,2.5,42,1,,,39.2,,,,,,,,,,,,,,
Jordan Mason,,0,RB,4000,SF,vs NO,24,25.50,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,100,,166,53,0,2.50,0.6,38,78,78,47,292,292,,,,,,,,3.33,15.33,,,,,,,,,,,,
Kyle Juszczyk,,0,RB,4000,SF,vs NO,24,25.50,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,58,0,100,,169,0,0,2.20,0.6,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Tevin Coleman,,0,RB,4000,SF,vs NO,24,25.50,7.9,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,18,0,0.00,,38,78,78,47,292,292,,,,,,,,9.04,38.33,0.29,2.08,1.48,14.78,0.15,,,,,,,
Matt Barkley,,0,QB,4000,BUF,@ DET,30,31.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,22,0,0.00,,25,33,33,47,292,292,24.08,14,184.54,1.38,0.69,0.85,72.02,1.38,-0.77,,,,,,,,,,,,
Taiwan Jones,,0,RB,4000,BUF,@ DET,22,31.75,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,5,0,0.00,,38,78,78,47,292,292,,,,,,,,0.91,2.91,,1.18,0.73,10.09,,,,,,,,
Reggie Gilliam,,0,RB,4000,BUF,@ DET,22,31.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Duke Johnson,,0,RB,4000,BUF,@ DET,22,31.75,6.3,13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,37,0,0.00,,38,78,78,47,292,292,0.01,,,,,,0.4,5.42,23.45,0.11,4.2,3.22,29.53,0.12,,,,,,,
Davis Webb,,0,QB,4000,NYG,@ DAL,11,17.75,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,2,-3,,,,,,,,,,,,
Gary Brightwell,,0,RB,4000,NYG,@ DAL,9,17.75,2.8,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,100,,130,0,0,6.90,1.7,38,78,78,47,292,292,,,,,,,,1.67,9,0.17,0.5,0.5,4,,,,,,,,
Sandro Platzgummer,,0,RB,4000,NYG,@ DAL,9,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jashaun Corbin,,0,RB,4000,NYG,@ DAL,9,17.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Brian Hoyer,!,0,QB,4000,NE,@ MIN,29,20.25,9.6,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,20.49,12.47,138.82,0.44,1.22,0.76,65.58,1.49,0.73,0.02,,,,,,,,,,,
Garrett Gilbert,,0,QB,4000,NE,@ MIN,29,20.25,5.3,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,9.38,5.38,59.63,0.13,0.63,0.13,33.99,0.75,3.13,,,,,,,,,,,,
Pierre Strong,,0,RB,4000,NE,@ MIN,13,20.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,1,5,,,,,,,,,,,,
J.J. Taylor,,0,RB,4000,NE,@ MIN,13,20.25,4.3,3.9,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,4.73,14.18,0.18,0.64,0.55,1.82,,,,,,,,
Kevin Harris,!,0,RB,4000,NE,@ MIN,13,20.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,3,5,,,,,,,,,,,,
Josh Johnson,,0,QB,4000,DEN,@ CAR,21,18.75,12,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,31,0,,,25,33,33,47,292,292,28.33,19,212.67,0.67,1,1.67,87.73,3,9.33,,,,,,,,,,,,
Mike Boone,!,0,RB,4000,DEN,@ CAR,28,18.75,6.1,2.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,3.75,20.67,0.17,0.96,0.63,4.63,,,,,,,,
Javonte Williams,!,0,RB,4000,DEN,@ CAR,28,18.75,6.9,12.5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,43,0,0.00,,38,78,78,47,292,292,,,,,,,,11.9,52.71,0.19,3.57,2.81,18.67,0.14,,,,,,,
Damarea Crockett,!,0,RB,4000,DEN,@ CAR,28,18.75,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,3,7,,,,,,,,,,,,
Devine Ozigbo,,0,RB,4000,DEN,@ CAR,28,18.75,2.7,1.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,100,,178,10,0,1.30,0.3,38,78,78,47,292,292,,,,,,,,1.5,3.38,,2,1.75,9.38,,,,,,,,
Kyle Trask,!,0,QB,4000,TB,@ CLE,9,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Giovani Bernard,,0,RB,4000,TB,@ CLE,32,22.75,6.9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,22,0,0.00,,38,78,78,47,292,292,,,,,,,,6.16,24.77,0.13,3.72,2.76,21.9,0.09,,,,,,,
Patrick Laird,,0,RB,4000,TB,@ CLE,32,22.75,4.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,6,0,0.00,,38,78,78,47,292,292,,,,,,,,3.8,12.2,0.05,2.25,1.8,14.45,,,,,,,,
Anthony Brown,,0,QB,4000,BAL,@ JAC,23,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Mike Davis,,0,RB,4000,BAL,@ JAC,21,23.25,7.2,8.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,11,0,0.00,,38,78,78,47,292,292,,,,,,,,7.56,27.78,0.19,2.95,2.34,14.7,0.05,,,,,,,
J.K. Dobbins,!,0,RB,4000,BAL,@ JAC,21,23.25,7.1,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,35,0,0.00,,38,78,78,47,292,292,,,,,,,,8.95,48.24,0.52,1.71,1.33,9.71,0.05,,,,,,,
Tyler Badie,,0,RB,4000,BAL,@ JAC,21,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Patrick Ricard,,0,RB,4000,BAL,@ JAC,21,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,51,0,100,,157,0,0,3.40,0.9,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Ricky Person,,0,RB,4000,BAL,@ JAC,21,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Ben Mason,,0,RB,4000,BAL,@ JAC,21,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jeff Driskel,,0,QB,4000,HOU,@ MIA,25,16.25,7.7,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,33,0,0.00,,25,33,33,47,292,292,21.56,12.63,132.5,0.5,2.38,0.81,70.89,3.44,20.25,0.19,,,,,,,,,,,
Darius Anderson,!,0,RB,4000,HOU,@ MIA,14,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Troy Hairston,,0,RB,4000,HOU,@ MIA,14,16.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Royce Freeman,,0,RB,4000,HOU,@ MIA,14,16.25,4.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,26,0,0.00,,38,78,78,47,292,292,,,,,,,,6.79,26.08,0.15,1.9,1.52,9.35,0.02,,,,,,,
Khalil Herbert,!,0,RB,4000,CHI,@ NYJ,16,14.75,8.2,5.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,8.79,44.88,0.25,0.96,0.83,6.58,0.04,,,,,,,
Darrynton Evans,,0,RB,4000,CHI,@ NYJ,16,14.75,4.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,,123,0,0,7.70,1.9,38,78,78,47,292,292,,,,,,,,3.71,13.71,,1,0.71,10.14,0.14,,,,,,,
Khari Blasingame,,0,RB,4000,CHI,@ NYJ,16,14.75,1.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,0.21,0.43,,1,0.71,6.93,,,,,,,,
Jake Browning,,0,QB,4000,CIN,@ TEN,31,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Trayveon Williams,,0,RB,4000,CIN,@ TEN,1,21.75,3,1.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,100,,143,14,0,5.20,1.3,38,78,78,47,292,292,,,,,,,,4.5,23.3,,0.9,0.7,5.8,,,,,,,,
Elijah Holyfield,!,0,RB,4000,CIN,@ TEN,1,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Avery Williams,,0,RB,4000,ATL,@ WAS,2,18.75,0.8,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,53,0,0.00,,38,78,78,47,292,292,,,,,,,,1.4,7,,1,0.8,2.2,,,,,,,,
Damien Williams,!,0,RB,4000,ATL,@ WAS,2,18.75,9,5.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,5.05,21.63,0.26,2.72,2.04,15.93,0.2,,,,,,,
Keith Smith,,0,RB,4000,ATL,@ WAS,2,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
B.J. Baylor,,0,RB,4000,ATL,@ WAS,2,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Easton Stick,!,0,QB,4000,LAC,@ ARI,20,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,1,1,4,,,,83.3,1,-2,,,,,,,,,,,,
Larry Rountree III,,0,RB,4000,LAC,@ ARI,23,25.25,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,4.5,10.88,0.13,0.25,0.13,-0.13,,,,,,,,
Joshua Kelley,,0,RB,4000,LAC,@ ARI,23,25.25,4.2,2.3,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,,152,16,0,4.00,1,38,78,78,47,292,292,,,,,,,,6.26,20.89,0.11,1.56,1.37,9.56,,,,,,,,
Zander Horvath,,0,RB,4000,LAC,@ ARI,23,25.25,3.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,0.5,1,,1,0.63,1,0.25,,,,,,,
Chase Garbers,,0,QB,4000,LV,@ SEA,22,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Brittain Brown,!,0,RB,4000,LV,@ SEA,29,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Zamir White,,0,RB,4000,LV,@ SEA,29,21.75,1.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,100,,163,0,0,2.80,0.7,38,78,78,47,292,292,,,,,,,,1.43,6.71,,,,,,,,,,,,
Sincere McCormick,!,0,RB,4000,LV,@ SEA,29,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Austin Walter,,0,RB,4000,LV,@ SEA,29,21.75,3.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,33,0,0.00,,38,78,78,47,292,292,,,,,,,,6.5,25.25,0.25,0.75,0.5,2.25,,,,,,,,
Jakob Johnson,,0,RB,4000,LV,@ SEA,29,21.75,2,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,1.27,1,5.6,0.07,,,,,,,
Malcolm Brown,,0,RB,4000,LAR,@ KC,12,12.75,4.6,3.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,5.03,19.63,0.17,1,0.7,5.36,0.01,,,,,,,
Ronnie Rivers,,0,RB,4000,LAR,@ KC,12,12.75,2.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,4.5,10.5,,2.5,2.5,14.5,,,,,,,,
Jake Luton,,0,QB,4000,NO,@ SF,10,17.50,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,22,0,0.00,,25,33,33,47,292,292,36.67,20,208,2,2.33,0.67,56.13,0.33,4.33,0.33,,,,,,,,,,,
Derrick Gore,,0,RB,4000,NO,@ SF,10,17.50,5.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,11,0,0.00,,38,78,78,47,292,292,,,,,,,,6,28.78,0.22,1,0.89,11.67,,,,,,,,
Adam Prentice,,0,RB,4000,NO,@ SF,10,17.50,0.6,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,54,0,0.00,,38,78,78,47,292,292,,,,,,,,0.6,1,,0.8,0.8,3.6,,,,,,,,
Ian Book,!,0,QB,4000,PHI,vs GB,24,26.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,20,12,135,2,8,,40.6,3,6,,,,,,,,,,,,
Trey Sermon,!,0,RB,4000,PHI,vs GB,17,26.25,4.2,4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,16,0,0.00,,38,78,78,47,292,292,,,,,,,,7.17,31,0.17,0.67,0.5,4.33,,,,,,,,
Kennedy Brooks,,0,RB,4000,PHI,vs GB,17,26.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jake Funk,,0,RB,4000,IND,vs PIT,3,20.75,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,1.33,3.33,,,,,,,,,,,,
Zack Moss,,0,RB,4000,IND,vs PIT,3,20.75,5.4,7.6,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,,187,17,0,0.20,0.1,38,78,78,47,292,292,,,,,,,,6.58,26.42,0.22,1.72,1.33,9.58,0.06,,,,,,,
Danny Etling,,0,QB,4000,GB,@ PHI,4,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,34,0,100,,188,0,0,0.00,,25,33,33,47,292,292,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,,0,RB,4000,GB,@ PHI,19,20.25,5.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,5.75,22.25,0.25,0.5,0.5,0.75,,,,,,,,
Tyler Goodson,,0,RB,4000,GB,@ PHI,19,20.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,0,100,,188,0,0,0.00,,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Jeremy McNichols,!,0,RB,4000,PIT,@ IND,11,18.75,3.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,10,0,0.00,,38,78,78,47,292,292,,,,,,,,3.07,12.55,0.03,1.9,1.38,10.17,0.03,,,,,,,
Derek Watt,,0,RB,4000,PIT,@ IND,11,18.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,176,0,0,1.50,0.4,38,78,78,47,292,292,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland,,0,RB,4000,PIT,@ IND,11,18.75,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,,136,9,0,6.10,1.5,38,78,78,47,292,292,,,,,,,,3,10.43,,0.93,0.64,5.43,,,,,,,,
Jason Huntley,,0,RB,4000,PIT,@ IND,11,18.75,1.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,,188,5,0,0.00,,38,78,78,47,292,292,,,,,,,,4.5,17.5,,0.75,0.25,,,,,,,,,
K.J. Hamler,!,0,WR,3800,DEN,@ CAR,24,18.75,5.3,4.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,13,0,0.00,,41,119,119,49,292,292,,,,,,,,0.52,3,,3.81,2,29.52,0.14,,,,,,,
David Bell,,0,WR,3300,CLE,vs TB,25,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,100,,134,0,0,6.30,1.9,46,119,119,54,292,292,,,,,,,,,,,,,,,,,,,,,
Daniel Bellinger,!,0,TE,3200,NYG,@ DAL,7,17.75,3.9,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,100,,188,52,0,0.00,,18,45,45,55,292,292,,,,,,,,0.17,0.33,0.17,3,2.67,25.33,0.33,,,,,,,
Jalen Tolbert,,0,WR,3100,DAL,vs NYG,14,27.75,0.2,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,0,0,0.00,,48,119,119,56,292,292,,,,,,,,,,,1.5,1,6,,,,,,,,
Scotty Miller,,0,WR,3100,TB,@ CLE,9,22.75,5.7,3.7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,2,0,0.00,,48,119,119,56,292,292,,,,,,,,0.25,2.45,0.03,3.38,2.03,25.88,0.13,,,,,,,
Stanley Berryhill,,0,WR,3000,DET,vs BUF,30,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92,0,100,,188,0,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,,,,,,,,,,,
Quintez Cephus,!,0,WR,3000,DET,vs BUF,30,22.75,4.7,9.9,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,33,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Trinity Benson,!,0,WR,3000,DET,vs BUF,30,22.75,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,100,,188,31,0,0.00,,49,119,119,57,292,292,,,,,,,,,,,3.14,1.43,14.71,,,,,,,,
