,,,,,Game and Vegas,,,,,,,Proj. Passing Stats,,,,,Proj. Rushing Stats,,,,,Proj. Receiving Stats,,,,,Proj. Defensive Stats,,,,,,Proj. Fantasy Pts,,,Projected Values,,,,Position Rankings,,,,Overall Rankings,,,Actual Data,,Position Rankings,,,Overall Rankings,,,Passing Stat Avgs,,,,,,,Rushing Stat Avgs,,,Receiving Stat Avgs,,,,Defense Stat Avgs,,,,,,
Erik Ezukanma,!,0,WR,3000,MIA,vs BUF,1,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Braylon Sanders,,0,WR,3000,MIA,vs BUF,1,25.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Freddie Swain,,0,WR,3000,MIA,vs BUF,1,25.25,4.8,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,0.17,1.1,,2.14,1.34,18.28,0.21,,,,,,,
Jalen Reagor,,0,WR,3000,MIN,vs DET,23,28.75,4.1,4.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,100,,170,21,0,1.20,0.4,49,104,104,57,279,279,,,,,,,,0.45,2.27,,3.61,2.06,21.42,0.12,,,,,,,
Jalen Nailor,,0,WR,3000,MIN,vs DET,23,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1,1,13,,,,,,,,
Blake Proehl,!,0,WR,3000,MIN,vs DET,23,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Bisi Johnson,!,0,WR,3000,MIN,vs DET,23,28.75,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,21,0,0.00,,49,104,104,57,279,279,,,,,,,,0.05,0.27,,3.05,2.14,22.73,0.14,,,,,,,
Thomas Hennigan,,0,WR,3000,MIN,vs DET,23,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Travis Toivonen,,0,WR,3000,MIN,vs DET,23,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Dan Chisena,,0,WR,3000,MIN,vs DET,23,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Trishton Jackson,,0,WR,3000,MIN,vs DET,23,28.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Ty Montgomery,!,0,WR,3000,NE,vs BAL,32,21.75,7.2,2.1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,4.13,18.26,0.13,3.06,2.19,17.27,0.06,,,,,,,
Laquon Treadwell,,0,WR,3000,NE,vs BAL,32,21.75,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,11,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.96,1.86,21.14,0.09,,,,,,,
Lil'Jordan Humphrey,,0,WR,3000,NE,vs BAL,32,21.75,4,6.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,20,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.07,1.36,23.5,0.21,,,,,,,
Matt Slater,,0,WR,3000,NE,vs BAL,32,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Tyquan Thornton,!,0,WR,3000,NE,vs BAL,32,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3,2,7,,,,,,,,
Kristian Wilkerson,!,0,WR,3000,NE,vs BAL,32,21.75,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,8,4,42,2,,,,,,,
Lynn Bowden,,0,WR,3000,NE,vs BAL,32,21.75,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,3,0,0.00,,49,104,104,57,279,279,0.22,0.11,3.56,,,,17.6,1,3.56,,4.11,3.11,23.44,,,,,,,,
Tre Nixon,,0,WR,3000,NE,vs BAL,32,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Jeff Smith,,0,WR,3000,NYJ,vs CIN,13,19.75,3.5,2.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,0.05,,,0.05,-0.05,,3,1.42,16.21,,,,,,,,
Denzel Mims,!,0,WR,3000,NYJ,vs CIN,13,19.75,3.7,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,14,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3.58,1.63,25.79,,,,,,,,
Rodney Adams,!,0,WR,3000,NYJ,vs CIN,13,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1,,,,,,,,,,
Irvin Charles,,0,WR,3000,NYJ,vs CIN,13,19.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Tarik Black,,0,WR,3000,NYJ,vs CIN,13,19.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2,1,10,,,,,,,,
Cody Hollister,,0,WR,3000,TEN,vs LV,6,22.25,1,2.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,63,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1.83,1.33,13.33,,,,,,,,
Racey McMath,!,0,WR,3000,TEN,vs LV,6,22.25,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1.2,0.4,1.6,,,,,,,,
Dez Fitzpatrick,,0,WR,3000,TEN,vs LV,6,22.25,5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,4,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.67,1.67,16.33,0.33,,,,,,,
Mason Kinsey,,0,WR,3000,TEN,vs LV,6,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Josh Gordon,,0,WR,3000,TEN,vs LV,6,22.25,6.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,16,0,0.00,,49,104,104,57,279,279,0.03,,,0.03,,,-10.91,0.03,0.03,,4.61,2.39,40.26,0.18,,,,,,,
Dax Milne,,0,WR,3000,WAS,vs PHI,8,20.75,1.2,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,161,29,0,2.20,0.7,49,104,104,57,279,279,,,,,,,,0.08,0.08,,1.38,0.92,8.15,,,,,,,,
Dyami Brown,,0,WR,3000,WAS,vs PHI,8,20.75,7.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,0.08,-0.33,,2.83,1.25,23,0.17,,,,,,,
Kyric McGowan,,0,WR,3000,WAS,vs PHI,8,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Alex Erickson,,0,WR,3000,WAS,vs PHI,8,20.75,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,0.04,0.02,0.47,,,,4.24,0.33,1.42,,2.76,1.75,20.75,0.02,,,,,,,
Marken Michel,,0,WR,3000,WAS,vs PHI,8,20.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Jason Moore,,0,WR,3000,LAC,vs JAC,28,25.75,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,4,3,56,,,,,,,,
Joe Reed,,0,WR,3000,LAC,vs JAC,28,25.75,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,1.67,9.67,0.33,0.33,,,,,,,,,,
Michael Bandy,,0,WR,3000,LAC,vs JAC,28,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2,2,49,,,,,,,,
Andy Isabella,,0,WR,3000,ARI,vs LAR,19,22.75,5,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,100,,162,0,0,2.10,0.7,49,104,104,57,279,279,,,,,,,,0.22,0.39,,2.35,1.43,19.43,0.13,,,,,,,
Andre Baccellia,,0,WR,3000,ARI,vs LAR,19,22.75,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,100,,152,0,0,3.30,1.1,49,104,104,57,279,279,,,,,,,,,,,3,2,12.5,,,,,,,,
Jeff Cotton,,0,WR,3000,ARI,vs LAR,19,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Javon Wims,,0,WR,3000,ARI,vs LAR,19,22.75,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,0.04,0.09,,2.61,1.26,12.78,0.09,,,,,,,
Dareke Young,!,0,WR,3000,SEA,vs ATL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Penny Hart,,0,WR,3000,SEA,vs ATL,27,22.25,1.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,158,24,0,2.50,0.8,49,104,104,57,279,279,,,,,,,,0.09,1.73,,1.27,0.82,7,,,,,,,,
Cody Thompson,!,0,WR,3000,SEA,vs ATL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
J.J. Arcega-Whiteside,,0,WR,3000,SEA,vs ATL,27,22.25,2.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,24,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.19,1,18.13,0.06,,,,,,,
Cade Johnson,,0,WR,3000,SEA,vs ATL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Bo Melton,,0,WR,3000,SEA,vs ATL,27,22.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Jaelon Darden,,0,WR,3000,TB,vs GB,15,21.25,1.6,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,,150,6,0,3.50,1.2,49,104,104,57,279,279,,,,,,,,0.22,1.44,,1.44,0.78,7.56,,,,,,,,
Deven Thompkins,,0,WR,3000,TB,vs GB,15,21.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Deonte Harty,!,0,WR,3000,NO,@ CAR,11,21.75,5,8.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,15,0,0.00,,49,104,104,57,279,279,,,,,,,,0.47,3.56,,2.97,2.15,27.21,0.12,,,,,,,
Kawaan Baker,,0,WR,3000,NO,@ CAR,11,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Rashid Shaheed,,0,WR,3000,NO,@ CAR,11,21.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Kirk Merritt,,0,WR,3000,NO,@ CAR,11,21.75,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3,1,13,,,,,,,,
Chris Conley,,0,WR,3000,HOU,@ CHI,3,18.25,5.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,16,0,0.00,,49,104,104,57,279,279,,,,,,,,0.01,0.03,,3.97,2.33,30.19,0.17,,,,,,,
Tyler Johnson,!,0,WR,3000,HOU,@ CHI,3,18.25,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,23,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.93,1.9,20.86,0.07,,,,,,,
Phillip Dorsett,,0,WR,3000,HOU,@ CHI,3,18.25,5.3,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,,158,10,0,2.50,0.8,49,104,104,57,279,279,,,,,,,,0.2,1.2,,3.5,2,26.93,0.19,,,,,,,
John Metchie III,!,0,WR,3000,HOU,@ CHI,3,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Drew Estrada,,0,WR,3000,HOU,@ CHI,3,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Johnny Johnson III,,0,WR,3000,HOU,@ CHI,3,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Jalen Camp,,0,WR,3000,HOU,@ CHI,3,18.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Justin Watson,,0,WR,3000,KC,@ IND,5,27.75,5.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.71,1.53,18.71,0.18,,,,,,,
Justyn Ross,!,0,WR,3000,KC,@ IND,5,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Corey Coleman,,0,WR,3000,KC,@ IND,5,27.75,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,1,0,0.00,,49,104,104,57,279,279,,,,,,,,0.12,0.6,,5.52,2.44,31.56,0.2,,,,,,,
Jerrion Ealy,,0,WR,3000,KC,@ IND,5,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Daurice Fountain,,0,WR,3000,KC,@ IND,5,27.75,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1.5,1,11.5,,,,,,,,
Cornell Powell,,0,WR,3000,KC,@ IND,5,27.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,!,0,WR,3000,BUF,@ MIA,9,29.25,4.1,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,100,,151,0,0,3.40,1.1,49,104,104,57,279,279,,,,,,,,,,,1.92,1.17,19.13,0.13,,,,,,,
Khalil Shakir,!,0,WR,3000,BUF,@ MIA,9,29.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3,1.67,32.67,0.33,,,,,,,
Marquez Stevenson,!,0,WR,3000,BUF,@ MIA,9,29.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Tavon Austin,,0,WR,3000,BUF,@ MIA,9,29.25,6.8,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,1.88,11.93,0.09,3.63,2.15,19.38,0.15,,,,,,,
Isaiah Hodgins,,0,WR,3000,BUF,@ MIA,9,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,6,4,41,,,,,,,,
Quintez Cephus,,0,WR,3000,DET,@ MIN,29,22.75,4.7,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,33,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3.53,2.18,33.41,0.24,,,,,,,
Tom Kennedy,,0,WR,3000,DET,@ MIN,29,22.75,3.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,0.13,0.13,9.38,,,0.13,19.79,,,,2,1.13,13.5,,,,,,,,
Maurice Alexander,,0,WR,3000,DET,@ MIN,29,22.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
James Proche,!,0,WR,3000,BAL,@ NE,4,23.75,4.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.27,1.64,20.27,,,,,,,,
Tylan Wallace,,0,WR,3000,BAL,@ NE,4,23.75,1.1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,1.57,0.57,5.71,,,,,,,,
Raleigh Webb,,0,WR,3000,BAL,@ NE,4,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Slade Bolden,,0,WR,3000,BAL,@ NE,4,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Makai Polk,,0,WR,3000,BAL,@ NE,4,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Binjimen Victor,,0,WR,3000,BAL,@ NE,4,23.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Trent Taylor,,0,WR,3000,CIN,@ NYJ,20,25.75,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,14,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,3.44,2.25,21.44,0.08,,,,,,,
Stanley Morgan,,0,WR,3000,CIN,@ NYJ,20,25.75,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,11,0,0.00,,49,104,104,57,279,279,,,,,,,,0.11,0.33,,1.67,0.56,3.22,,,,,,,,
Trenton Irwin,,0,WR,3000,CIN,@ NYJ,20,25.75,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,61,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.33,1,13,,,,,,,,
Kwamie Lassiter II,,0,WR,3000,CIN,@ NYJ,20,25.75,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Tyron Johnson,,0,WR,3000,LV,@ TEN,26,23.25,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,2,0,0.00,,49,104,104,57,279,279,,,,,,,,0.2,1.13,,2.07,1.47,27.6,0.2,,,,,,,
Keelan Cole,,0,WR,3000,LV,@ TEN,26,23.25,6.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,100,,161,11,0,2.20,0.7,49,104,104,57,279,279,0.01,,,,,,0.53,0.03,0.11,,4.48,2.55,37.13,0.17,,,,,,,
DJ Turner,!,0,WR,3000,LV,@ TEN,26,23.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,,,,,,,,,,,
Isaiah Zuber,,0,WR,3000,LV,@ TEN,26,23.25,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,61,0,0.00,,49,104,104,57,279,279,,,,,,,,0.5,5.25,,0.5,0.5,7.25,,,,,,,,
Chris Lacy,,0,WR,3000,LV,@ TEN,26,23.25,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,,178,0,0,0.00,,49,104,104,57,279,279,,,,,,,,,,,2.75,0.75,15,,,,,,,,
